24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,26.7064,42.74103333,26.5967,43.8157,24.8737,45.33956667,26.391,42.46513333,25.8893,43.6018,25.8581,41.55913333,24.4554,45.842,24.5519,45.62223333,24.8223,46.16366667,24.6738,46.36523333,24.8966,45.90513333,26.5536,43.009,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,25.8852,44.50136667,25.0685,45.56976667,25.8549,44.48216667,26.5536,43.009,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,44.88096667,23.5212,45.58183333,24.0121,44.68596667,25.1717,43.46876667,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,26.0184,43.35376667,25.0072,45.3482,25.3386,45.27636667,25.2445,44.57243333,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,23.9189,44.93316667,25.3101,43.518,24.8896,43.6436,26.1251,42.14116667,25.8169,42.90666667,25.6099,43.90633333,25.2109,43.52166667,25.4789,43.26166667,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,26.276,44.69083333,26.3772,44.54443333,25.4895,44.2189,25.4812,44.58946667,25.7877,44.24926667,26.252,43.9959,25.7716,43.47246667,24.6958,46.537
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.083,42.04603333,26.9733,43.1207,24.8859,45.01656667,26.7676,41.77013333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,25.1997,45.68033333,25.0512,45.8819,25.0966,45.4218,26.7536,43.887,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,26.4687,44.2491,26.2788,44.0675,26.2788,43.97233333,27.0977,42.4808,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,26.3708,43.7448,26.0489,43.74056667,26.9958,42.44396667,25.755,44.67343333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.5261,44.4908,24.8671,43.18086667,23.6745,44.3264,25.8718,41.87676667,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,23.9189,44.93316667,25.3101,43.518,24.8896,43.6436,26.1251,42.14116667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,25.6561,44.67913333,25.7573,44.53273333,25.8121,44.1112,25.0277,44.83956667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
26.333,42.76586667,26.491,44.7637,25.7413,45.1195,25.4527,46.06013333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.1454,42.16793333,26.1152,43.5044,25.4812,44.84526667,26.83,41.89203333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,25.3808,45.4991,25.1657,45.70066667,26.3321,45.19523333,27.1251,42.6175,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,26.4687,44.2491,26.2788,44.0675,26.2788,43.97233333,27.0977,42.4808,24.403,44.2898,25.3737,42.81706667,25.5015,44.61686667,24.7001,44.25236667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,24.9277,43.3903,24.8925,44.0387,25.547,44.43426667,25.9982,42.8598,25.7643,43.68576667,25.2966,43.775,25.0761,44.8428,25.2955,44.0942,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,24.1463,45.96526667,25.5375,44.5501,25.117,44.6757,26.3525,43.17326667,25.8169,42.98346667,25.6099,43.98313333,25.2109,44.29533333,25.4789,43.33846667,26.0307,43.9056,26.8203,43.1274,25.759,43.60903333,25.5877,44.36413333,25.8206,43.71996667,26.6661,43.94816667,26.5946,42.80303333,27.106,42.27143333,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.1454,42.16793333,26.1152,43.5044,25.4812,44.84526667,26.83,41.89203333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,25.1997,45.68033333,25.0512,45.8819,25.0966,45.4218,26.7536,43.887,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,26.4687,44.2491,26.2788,44.0675,26.2788,43.97233333,27.0977,42.4808,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,24.7041,46.28593333,24.1105,46.7427,23.89,46.89013333,24.1094,46.80746667,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,24.1463,45.96526667,25.5375,44.5501,25.117,44.6757,26.3525,43.17326667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,25.6561,44.67913333,25.7573,44.53273333,25.8121,44.1112,25.0277,44.83956667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.083,42.04603333,26.9733,43.1207,24.8859,45.01656667,26.7676,41.77013333,24.5484,44.69,25.503,42.38123333,23.2751,46.34666667,23.016,46.44783333,24.8223,46.16366667,24.6738,46.36523333,24.8966,45.90513333,26.5536,43.009,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,26.4687,44.2491,26.2788,44.0675,26.2788,43.97233333,27.0977,42.4808,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,25.0896,43.705,25.9661,42.9262,25.4369,44.09986667,25.0243,45.02513333,25.1663,43.32666667,25.2064,44.02753333,25.7078,42.60606667,26.3899,41.94003333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,23.9189,44.93316667,25.3101,43.518,24.8896,43.6436,26.1251,42.14116667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,25.6561,44.67913333,25.7573,44.53273333,25.8121,44.1112,25.0277,44.83956667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.1454,42.16793333,26.1152,43.5044,25.4812,44.84526667,26.83,41.89203333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,25.1997,45.68033333,25.0512,45.8819,25.0966,45.4218,26.7536,43.887,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,25.8852,44.50136667,25.0685,45.56976667,25.8549,44.48216667,26.5536,43.009,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.29,45.3069,25.1665,44.5281,24.6373,45.70176667,24.2247,46.48333333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,25.7503,44.41573333,24.4232,45.96286667,25.971,44.01056667,25.8935,44.0076,27.5647,43.99656667,25.1795,46.284,25.8197,45.7225,25.9945,44.90716667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,26.2882,44.36783333,26.3894,44.22143333,25.5017,43.8959,25.4934,44.26646667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
24.8889,43.1037,25.9066,43.4296,25.9136,43.7854,24.8683,44.86973333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.083,42.04603333,26.9733,43.1207,24.8859,45.01656667,26.7676,41.77013333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,24.8223,46.16366667,24.6738,46.36523333,24.8966,45.90513333,26.5536,43.009,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,25.8852,44.50136667,25.0685,45.56976667,25.8549,44.48216667,26.5536,43.009,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3872,43.46483333,26.004,43.80936667,25.7519,44.37216667,24.4734,45.85893333,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,24.9705,45.73976667,27.2371,43.4814,26.8968,43.28,27.1927,42.95983333,25.8169,42.98346667,25.6099,43.98313333,25.2109,44.29533333,25.4789,43.33846667,26.1644,44.35663333,26.0247,44.47486667,26.1437,43.11513333,25.3517,44.53616667,26.2882,44.36783333,26.3894,44.22143333,25.5017,43.8959,25.4934,44.26646667,25.6231,43.90473333,24.4922,44.0976,26.0066,43.24606667,24.5418,45.84643333
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,25.7366,44.54,25.3851,44.4274,25.1109,44.52666667,24.8808,45.06173333,27.083,42.04603333,26.9733,43.1207,24.8859,45.01656667,26.7676,41.77013333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,25.3808,45.4991,25.1657,45.70066667,26.3321,45.19523333,27.1251,42.6175,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,25.8852,44.50136667,25.0685,45.56976667,25.8549,44.48216667,26.5536,43.009,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,25.368,43.65446667,24.7979,43.55586667,24.8187,44.07553333,25.7554,42.60293333,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,44.06926667,23.4725,45.33676667,24.0299,44.78316667,24.0238,45.2348,24.5565,44.39306667,25.8216,43.17376667,24.5448,43.62216667,24.8732,42.8042,23.9689,44.69983333,26.9765,43.28466667,26.556,43.41026667,26.1751,41.90783333,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,25.6561,44.67913333,25.7573,44.53273333,25.8121,44.1112,25.0277,44.83956667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
24.9389,42.79296667,25.9566,44.7908,24.3472,45.1466,23.3019,46.08723333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.1454,42.16793333,26.1152,43.5044,25.4812,44.84526667,26.83,41.89203333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,24.8223,46.16366667,24.6738,46.36523333,24.8966,45.90513333,26.5536,43.009,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,25.8852,44.72336667,25.0685,45.79176667,25.8549,44.70416667,26.5536,43.231,24.353,44.28993333,25.3237,42.47796667,23.8351,45.41053333,24.6501,43.03486667,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,24.5065,44.05396667,24.1552,43.3176,24.4948,43.766,24.8232,42.94803333,23.9189,44.93316667,25.3101,43.518,24.8896,43.6436,26.1251,42.14116667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.36093333,25.0354,43.44166667,24.9389,42.89846667,25.9566,43.58486667,25.8206,43.71996667,26.6661,43.94816667,26.5946,42.80303333,27.106,42.27143333,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
25.677,43.89296667,25.2185,44.20876667,26.2487,43.6781,25.1901,44.75613333,24.7073,44.2576,24.3642,44.4793,24.7003,43.3578,24.4579,43.97656667,27.083,42.04603333,26.9733,43.1207,24.8859,45.01656667,26.7676,41.77013333,24.4984,43.562,25.453,42.61456667,23.2251,46.09706667,22.966,46.68116667,24.8223,46.16366667,24.6738,46.36523333,24.8966,45.90513333,26.5536,43.009,25.8773,43.89396667,25.3438,44.3465,26.1921,43.43796667,26.1443,43.8662,26.4687,44.2491,26.2788,44.0675,26.2788,43.97233333,27.0977,42.4808,25.4819,44.92566667,26.742,42.99636667,26.19,44.81053333,26.1456,43.02833333,24.24,44.1789,25.1165,43.4001,24.5873,44.57376667,24.1747,45.35533333,24.0121,43.4678,23.4932,44.16866667,24.0121,43.92263333,25.1717,42.70543333,23.9138,44.26926667,24.2678,43.6195,25.3716,43.32473333,23.7422,44.39316667,25.3043,42.6953,23.997,44.55053333,24.6515,44.9461,26.3748,42.1648,25.0068,44.03006667,24.436,44.1981,24.2155,45.0041,24.4349,44.4385,24.7805,43.2956,23.4725,45.25876667,24.0299,44.70516667,23.9738,45.1568,23.8569,45.24536667,25.1578,42.8579,26.46,44.9562,25.6897,43.1852,23.9189,44.93316667,25.3101,43.518,24.8896,43.6436,26.1251,42.14116667,26.0169,42.42333333,25.9873,43.423,25.5883,43.03833333,25.6789,42.77833333,24.8121,43.59413333,25.0354,42.88133333,24.9389,42.98796667,25.9566,43.67436667,25.6561,44.67913333,25.7573,44.53273333,25.8121,44.1112,25.0277,44.83956667,24.8726,43.61833333,23.7417,43.89,25.2561,42.95966667,23.8717,45.82183333
